step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
9,CASH_OUT,142382.59,C1044864124,0.0,0.0,C776917345,300486.0,816608.65,0.0
11,CASH_IN,374923.36,C2064460878,1223753.99,1598677.35,C2047015557,1854501.45,1479578.09,0.0
13,CASH_OUT,173430.68,C419067065,0.0,0.0,C540629758,1474101.99,1647532.66,0.0
13,PAYMENT,1724.07,C705037100,83690.79,81966.71,M431305450,0.0,0.0,0.0
9,CASH_OUT,200976.96,C1193846106,0.0,0.0,C2123455914,20987145.41,23131204.19,0.0
11,PAYMENT,35953.18,C783178570,15130.0,0.0,M1404085065,0.0,0.0,0.0
10,PAYMENT,29518.61,C1620331012,503783.8,474265.19,M1258179103,0.0,0.0,0.0
12,CASH_OUT,94006.31,C857417342,0.0,0.0,C1090582719,412503.7,271158.99,0.0
13,CASH_IN,47225.93,C1610779229,9948121.1,9995347.03,C1236243170,115440.64,68214.71,0.0
9,CASH_IN,87199.34,C1713898157,6201025.82,6288225.16,C1250575692,341383.0,0.0,0.0
12,CASH_OUT,13769.47,C215347179,0.0,0.0,C1678015600,15829.0,0.0,0.0
9,TRANSFER,578291.61,C895485068,0.0,0.0,C1760872167,2796542.47,3374834.08,0.0
12,PAYMENT,23458.93,C1933350926,20324.55,0.0,M744552367,0.0,0.0,0.0
15,PAYMENT,11278.96,C1138101039,203699.06,192420.1,M1575357944,0.0,0.0,0.0
12,PAYMENT,11838.87,C685861737,472671.63,460832.76,M1486203674,0.0,0.0,0.0
10,PAYMENT,13560.06,C1991746933,378744.34,365184.28,M1263439656,0.0,0.0,0.0
11,CASH_OUT,207483.12,C780558851,30041.0,0.0,C1911222122,2401001.34,2976477.65,0.0
14,CASH_OUT,33919.44,C1255696473,3885.0,0.0,C903716563,1436293.37,1152213.29,0.0
13,CASH_OUT,159711.33,C139866732,20386.0,0.0,C440565637,0.0,159711.33,0.0
12,CASH_OUT,250068.97,C1448277149,0.0,0.0,C1320082711,3349252.09,4018123.68,0.0
14,CASH_IN,174660.55,C82064343,21268.0,195928.55,C1074650997,461813.69,662221.96,0.0
10,CASH_OUT,197917.47,C997908578,0.0,0.0,C2040888281,452505.0,0.0,0.0
12,PAYMENT,24380.21,C1620821136,2598.0,0.0,M155375356,0.0,0.0,0.0
12,PAYMENT,37542.97,C1498701825,0.0,0.0,M815999889,0.0,0.0,0.0
13,PAYMENT,2001.62,C2059249082,3696.75,1695.13,M1059617209,0.0,0.0,0.0
12,CASH_OUT,330445.42,C1043310653,506396.0,175950.58,C1199159463,15834.0,499815.32,0.0
15,CASH_OUT,96645.62,C1987657305,49664.0,0.0,C1478643455,434448.08,531093.7,0.0
9,CASH_IN,33217.29,C425588307,573583.0,606800.29,C1853469053,126601.0,1000929.62,0.0
13,PAYMENT,24977.17,C752227712,17779.0,0.0,M281080821,0.0,0.0,0.0
10,CASH_IN,110439.84,C1957210950,11238977.99,11349417.83,C387758926,337611.23,529516.11,0.0
9,CASH_OUT,123833.95,C1424436957,11027.0,0.0,C1566246889,0.0,238679.78,0.0
13,CASH_IN,159002.49,C813097018,10882832.08,11041834.57,C1934423015,201720.19,0.0,0.0
10,DEBIT,4089.47,C1737280951,915.0,0.0,C1050130498,25092.0,29181.47,0.0
12,TRANSFER,94105.4,C816513219,0.0,0.0,C340639321,98693.0,159710.92,0.0
10,DEBIT,3199.01,C1552120069,10906.0,7706.99,C1155784407,50095.0,53294.01,0.0
8,CASH_OUT,185643.82,C122601944,0.0,0.0,C1166654566,824124.92,851662.52,0.0
13,CASH_OUT,146742.89,C1925452461,207356.0,60613.11,C506559318,0.0,146742.89,0.0
14,CASH_OUT,232761.97,C392261990,7986.0,0.0,C1794607688,5353625.96,5586387.93,0.0
7,PAYMENT,14852.76,C620462871,302874.0,288021.24,M1831833867,0.0,0.0,0.0
7,PAYMENT,2595.74,C1126502971,51925.0,49329.26,M1729666324,0.0,0.0,0.0
14,CASH_OUT,69359.34,C1595907561,0.0,0.0,C474515577,1113770.53,1650834.68,0.0
9,TRANSFER,1577749.27,C77325161,880.0,0.0,C882265203,0.0,1705732.61,0.0
8,PAYMENT,22159.06,C404665062,80960.31,58801.25,M2020949871,0.0,0.0,0.0
8,CASH_IN,91118.47,C2111749212,6143383.04,6234501.51,C2113508588,356451.63,0.0,0.0
12,CASH_OUT,203630.58,C1740985401,0.0,0.0,C1055635516,3142458.95,3161840.25,0.0
13,TRANSFER,1035636.73,C1817928402,70035.95,0.0,C1610505085,1672622.63,2708259.36,0.0
8,CASH_IN,152011.66,C349055775,2787606.91,2939618.57,C1871689990,368356.73,216345.07,0.0
14,CASH_OUT,147050.47,C1641519651,4075.0,0.0,C2005657920,0.0,147050.47,0.0
12,PAYMENT,29612.77,C1922044626,113179.82,83567.05,M56678974,0.0,0.0,0.0
8,CASH_IN,7948.29,C1423735557,11144651.03,11152599.32,C711278951,132018.61,299403.05,0.0
13,CASH_IN,246635.39,C979260109,5266555.64,5513191.03,C1799837290,1102467.98,907208.3,0.0
15,CASH_IN,753390.46,C1239971876,11289831.38,12043221.85,C1315935384,1896682.69,1143292.23,0.0
14,CASH_IN,163411.32,C1813421665,18978966.76,19142378.07,C20630544,589833.81,530969.78,0.0
11,PAYMENT,3398.56,C1088932803,10540.0,7141.44,M456206627,0.0,0.0,0.0
8,PAYMENT,22104.26,C144179002,19398.0,0.0,M1963915749,0.0,0.0,0.0
9,CASH_IN,95265.93,C862776959,101388.0,196653.93,C607727429,522.0,0.0,0.0
11,CASH_OUT,552230.22,C1290141528,494491.48,0.0,C869665662,561368.72,1116448.22,0.0
11,CASH_OUT,247835.75,C1711435909,283.0,0.0,C905309351,331082.51,568292.76,0.0
9,PAYMENT,14780.22,C32765580,2093.0,0.0,M1198969483,0.0,0.0,0.0
10,PAYMENT,13067.77,C1374638376,20919.0,7851.23,M772527822,0.0,0.0,0.0
12,PAYMENT,7410.72,C2067013175,0.0,0.0,M747163210,0.0,0.0,0.0
14,CASH_IN,335368.1,C192261588,2683018.91,3018387.01,C1291052452,7023325.6,6676727.62,0.0
9,CASH_IN,64908.79,C1401802472,5169116.62,5234025.41,C2053958677,214802.89,149894.1,0.0
11,CASH_OUT,180003.65,C2059932820,0.0,0.0,C2002555702,571256.86,870278.82,0.0
11,CASH_OUT,293.28,C534838414,13894.3,13601.02,C1822874454,379471.01,379764.29,0.0
14,PAYMENT,4040.07,C756363625,41568.53,37528.47,M1438436786,0.0,0.0,0.0
12,CASH_OUT,122755.24,C1588499966,61.0,0.0,C798829656,0.0,299841.86,0.0
13,CASH_IN,146232.7,C1311166357,430221.41,576454.12,C732484300,5229700.96,5083468.26,0.0
14,CASH_OUT,217733.77,C1118772550,0.0,0.0,C263559372,1076924.18,1590441.86,0.0
11,PAYMENT,12172.2,C1369921798,0.0,0.0,M198327381,0.0,0.0,0.0
14,CASH_OUT,100366.21,C481001267,0.0,0.0,C915177394,2204858.91,2036344.66,0.0
11,PAYMENT,2941.98,C1701713537,0.0,0.0,M1695807485,0.0,0.0,0.0
12,CASH_OUT,646953.64,C984209354,0.0,0.0,C510299393,684645.58,1331599.22,0.0
9,PAYMENT,5215.97,C559970783,0.0,0.0,M266889982,0.0,0.0,0.0
9,CASH_OUT,168147.54,C1893321,62796.0,0.0,C511409655,424763.58,338489.84,0.0
13,TRANSFER,623925.12,C1664367671,0.0,0.0,C1867525565,902377.74,1526302.86,0.0
11,PAYMENT,3418.54,C454689323,0.0,0.0,M1698108611,0.0,0.0,0.0
9,PAYMENT,35001.58,C1122493881,21983.0,0.0,M426999695,0.0,0.0,0.0
12,TRANSFER,796352.45,C2119718680,831.0,0.0,C912204778,0.0,1016069.78,0.0
10,TRANSFER,297794.87,C1622391587,0.0,0.0,C1577420620,6283733.74,10508207.9,0.0
9,CASH_OUT,218691.19,C708662170,0.0,0.0,C810886151,366749.03,585440.23,0.0
14,CASH_OUT,106045.31,C169827630,957023.6,850978.3,C2129266234,180403.05,429454.91,0.0
12,CASH_OUT,499142.05,C1266723080,20321.0,0.0,C1562904239,0.0,499142.05,0.0
12,CASH_IN,149324.98,C1172315051,10095.0,159419.98,C226470331,195126.14,45801.16,0.0
14,CASH_OUT,84529.76,C898971386,69541.0,0.0,C481030367,353506.06,728941.46,0.0
11,PAYMENT,10724.23,C2123323392,0.0,0.0,M1568177815,0.0,0.0,0.0
15,CASH_IN,334320.8,C595855882,110852.0,445172.8,C972791125,2111872.83,1777552.03,0.0
12,CASH_OUT,107723.2,C1372648333,77176.0,0.0,C186847111,164550.3,471613.67,0.0
11,CASH_OUT,226993.38,C1281021732,0.0,0.0,C782432613,1204226.82,1787401.01,0.0
14,CASH_OUT,150867.45,C1514368018,0.0,0.0,C459857341,2520202.07,4655409.26,0.0
8,PAYMENT,11909.45,C1862078228,16736.89,4827.44,M1477475515,0.0,0.0,0.0
12,CASH_IN,340516.92,C254589327,577599.0,918115.92,C934803124,68604.11,0.0,0.0
11,PAYMENT,1042.75,C1392847189,521.0,0.0,M1672959855,0.0,0.0,0.0
9,PAYMENT,1776.73,C1177126840,508.0,0.0,M476841364,0.0,0.0,0.0
2,PAYMENT,881.53,C479160976,8804.79,7923.27,M810593327,0.0,0.0,0.0
13,PAYMENT,16731.33,C1515535928,21064.0,4332.67,M56612444,0.0,0.0,0.0
10,PAYMENT,17842.04,C1966441262,65716.0,47873.96,M382665544,0.0,0.0,0.0
15,CASH_IN,25150.29,C1464704933,3396028.53,3421178.82,C287577899,1070073.81,1697230.48,0.0
13,TRANSFER,652728.35,C1184090831,0.0,0.0,C987060415,3082119.36,6632427.74,0.0
12,PAYMENT,6774.38,C1379581148,0.0,0.0,M422376456,0.0,0.0,0.0
13,CASH_OUT,355802.07,C609217818,359689.1,3887.03,C1558233921,604352.13,1431602.87,0.0
10,CASH_IN,98730.49,C1628293326,808689.25,907419.74,C1173662257,1818541.9,2706884.51,0.0
9,CASH_IN,367799.55,C1329385613,9447973.7,9815773.25,C1898859288,2016824.45,1776497.49,0.0
7,TRANSFER,941502.27,C1345525137,0.0,0.0,C1234776885,2120721.65,4441465.94,0.0
12,PAYMENT,10264.92,C1408887428,0.0,0.0,M675687395,0.0,0.0,0.0
12,PAYMENT,20055.57,C1702244439,377652.55,357596.97,M1428248800,0.0,0.0,0.0
9,CASH_OUT,172195.03,C175763805,0.0,0.0,C449932291,526437.29,874496.06,0.0
13,CASH_OUT,59356.22,C1415373817,711367.48,652011.25,C243586528,617839.86,835379.38,0.0
15,CASH_IN,97508.29,C1999376391,8438239.62,8535747.91,C255479103,4061232.1,3254241.04,0.0
10,TRANSFER,4745534.44,C911574125,20577.0,0.0,C1579386738,30784.0,6468085.32,0.0
10,CASH_OUT,409987.89,C530365257,21212.0,0.0,C2008647667,2880593.59,5322441.18,0.0
15,PAYMENT,5379.42,C129763037,0.0,0.0,M1864121982,0.0,0.0,0.0
13,CASH_OUT,45146.83,C2039907004,0.0,0.0,C2110250940,758261.93,803408.75,0.0
10,CASH_IN,17220.24,C1568301855,1407480.38,1424700.62,C1563929103,760399.66,1686438.54,0.0
9,TRANSFER,554738.67,C368352232,0.0,0.0,C814900611,2916719.6,4298336.05,0.0
7,CASH_OUT,134103.27,C1005891608,12575.25,0.0,C365212068,169425.4,355690.69,0.0
9,CASH_IN,452935.08,C705595345,3870387.3,4323322.38,C363333282,684043.65,572284.98,0.0
13,CASH_OUT,88349.55,C991416027,23692.0,0.0,C627357682,375284.21,482358.33,0.0
9,PAYMENT,11066.94,C1183255442,0.0,0.0,M1050210055,0.0,0.0,0.0
12,TRANSFER,1658259.67,C1545145242,0.0,0.0,C288197656,6026854.25,8542846.26,0.0
10,PAYMENT,30475.16,C70791678,78792.0,48316.84,M1509649509,0.0,0.0,0.0
10,TRANSFER,832426.36,C165338813,174763.95,0.0,C441880784,4679267.12,5511693.48,0.0
8,PAYMENT,24550.65,C173981161,62689.5,38138.84,M704991337,0.0,0.0,0.0
7,CASH_IN,228387.75,C2141722554,2650434.93,2878822.68,C1261940766,238844.05,129579.09,0.0
13,CASH_IN,93156.33,C98149380,4354073.71,4447230.04,C561559067,255966.78,162810.45,0.0
12,CASH_OUT,309102.2,C1399496529,0.0,0.0,C174217117,459480.68,1271104.61,0.0
12,PAYMENT,8024.71,C840179086,0.0,0.0,M1498025071,0.0,0.0,0.0
15,CASH_IN,167882.57,C41035331,414222.38,582104.95,C665653312,558475.24,86965.98,0.0
10,CASH_IN,25914.39,C1640545689,3711256.53,3737170.92,C383911655,653986.88,628072.49,0.0
11,CASH_IN,235307.86,C1543358449,5083.0,240390.86,C1217062947,0.0,0.0,0.0
10,CASH_OUT,524160.28,C1219800543,9009.0,0.0,C1223591088,94974.65,535197.67,0.0
11,CASH_OUT,353044.14,C1409674154,10360.0,0.0,C1580543546,4071099.33,4424143.47,0.0
11,CASH_OUT,514689.23,C1419413755,22130.0,0.0,C134398945,0.0,1199459.18,0.0
15,PAYMENT,2588.16,C956738861,0.0,0.0,M1479396226,0.0,0.0,0.0
14,PAYMENT,10484.15,C366953109,64338.0,53853.85,M668601293,0.0,0.0,0.0
13,CASH_OUT,221893.03,C1795743671,0.0,0.0,C175897620,717151.56,939044.59,0.0
10,PAYMENT,20679.29,C1928655137,16048.05,0.0,M1333073358,0.0,0.0,0.0
11,PAYMENT,21182.37,C1917644765,0.0,0.0,M195707040,0.0,0.0,0.0
9,CASH_OUT,91746.01,C917565340,19040.0,0.0,C1104070576,0.0,91746.01,0.0
13,PAYMENT,49887.79,C1542184632,173.0,0.0,M177723573,0.0,0.0,0.0
9,CASH_OUT,393051.64,C2092465118,490600.45,97548.81,C1167813715,588184.28,1538991.07,0.0
13,PAYMENT,25218.38,C1112275399,41076.0,15857.62,M1226665783,0.0,0.0,0.0
12,CASH_OUT,220666.39,C1443761573,375.0,0.0,C823681343,640.0,271750.85,0.0
8,CASH_IN,73130.87,C1955278138,5235.0,78365.87,C269902384,0.0,0.0,0.0
10,CASH_OUT,240851.47,C1467685976,85112.0,0.0,C1729992140,610964.18,911637.37,0.0
9,CASH_OUT,213510.17,C560458707,0.0,0.0,C1308739269,1514994.51,1357207.06,0.0
13,TRANSFER,1498854.54,C703038928,0.0,0.0,C203577234,6794895.65,8062328.02,0.0
9,PAYMENT,2461.54,C653437079,905549.0,903087.46,M511627691,0.0,0.0,0.0
7,CASH_OUT,55412.64,C973030433,337385.07,281972.44,C1183572822,90698.78,146111.42,0.0
13,CASH_OUT,109624.07,C741581155,0.0,0.0,C1520782099,1101254.13,1210878.2,0.0
14,CASH_OUT,13221.59,C1209737550,5081.0,0.0,C1695849800,0.0,13221.59,0.0
12,PAYMENT,287.04,C1305726457,0.0,0.0,M213881429,0.0,0.0,0.0
10,CASH_OUT,430947.21,C2056200918,11539.0,0.0,C543517375,380267.96,623469.04,0.0
12,PAYMENT,2713.11,C103335051,38698.0,35984.89,M1012855817,0.0,0.0,0.0
10,CASH_OUT,273522.28,C68460535,0.0,0.0,C1129451699,727475.92,1000998.2,0.0
7,PAYMENT,7384.71,C1020242976,0.0,0.0,M1050213685,0.0,0.0,0.0
9,CASH_IN,286208.38,C1375692178,2241242.16,2527450.54,C441254782,928109.44,410196.38,0.0
10,CASH_IN,416323.95,C1959312451,737.0,417060.95,C945327594,33383.17,0.0,0.0
11,CASH_OUT,133235.14,C557042770,45571.0,0.0,C1555447045,0.0,133235.14,0.0
14,PAYMENT,31701.76,C377848572,0.0,0.0,M1112915356,0.0,0.0,0.0
11,CASH_OUT,505409.02,C844365568,0.0,0.0,C1440325059,2041867.79,2136782.05,0.0
12,PAYMENT,3632.23,C2126338538,0.0,0.0,M1234419831,0.0,0.0,0.0
10,PAYMENT,47344.21,C863779608,0.0,0.0,M408341499,0.0,0.0,0.0
3,CASH_IN,11055.14,C132372445,6635271.6,6646326.74,C339924917,16141.42,5086.28,0.0
8,CASH_IN,42050.93,C185962733,9182.05,51232.99,C404775810,184338.77,142287.84,0.0
10,CASH_OUT,441215.77,C789326108,0.0,0.0,C1609896133,2558698.48,5834236.23,0.0
12,CASH_OUT,347164.41,C1592592762,0.0,0.0,C861320677,638789.93,411301.89,0.0
9,CASH_IN,176140.16,C603408340,11973.0,188113.16,C1318038292,1235752.92,1772178.2,0.0
9,PAYMENT,13559.85,C657456649,5895.0,0.0,M1877175911,0.0,0.0,0.0
13,PAYMENT,36178.73,C1477937388,268997.16,232818.43,M1738580663,0.0,0.0,0.0
10,CASH_OUT,73614.88,C1353481018,0.0,0.0,C987019496,413343.12,486957.99,0.0
12,CASH_OUT,208645.71,C1281955534,0.0,0.0,C1765931301,296596.38,318875.67,0.0
12,CASH_OUT,123938.39,C982548833,0.0,0.0,C1811812592,182410.6,658241.85,0.0
14,TRANSFER,140671.57,C1705191718,0.0,0.0,C1913279168,1268681.57,2030516.26,0.0
10,PAYMENT,16000.42,C938964094,0.0,0.0,M897367389,0.0,0.0,0.0
3,PAYMENT,14140.28,C1248079435,94594.97,80454.69,M1796615884,0.0,0.0,0.0
15,CASH_IN,101355.15,C541641191,4213388.74,4314743.89,C2128209652,316402.92,277848.94,0.0
13,TRANSFER,64721.53,C1860351675,0.0,0.0,C2011268389,561284.63,626006.16,0.0
12,CASH_OUT,289852.33,C1733321001,0.0,0.0,C1054410157,1141385.21,1231972.47,0.0
10,CASH_OUT,121723.01,C1465947332,298.0,0.0,C555334025,244296.2,366019.21,0.0
8,PAYMENT,4116.94,C1818777435,0.0,0.0,M1084669425,0.0,0.0,0.0
11,PAYMENT,2512.4,C1425027888,0.0,0.0,M1922311982,0.0,0.0,0.0
9,CASH_OUT,207682.15,C1504817060,0.0,0.0,C1332133484,597491.49,1363217.39,0.0
7,PAYMENT,8795.98,C1841985295,0.0,0.0,M975070698,0.0,0.0,0.0
9,CASH_OUT,331778.02,C1993762003,290358.21,0.0,C858212237,237855.47,0.0,0.0
10,CASH_IN,109083.63,C883191334,1009891.55,1118975.18,C152764681,663049.86,553966.23,0.0
11,CASH_OUT,125592.7,C1992304530,22509.0,0.0,C1235242393,215.0,125807.7,0.0
15,CASH_IN,145460.58,C1887174458,2990996.04,3136456.62,C275240684,2216220.22,2070759.64,0.0
10,PAYMENT,5836.02,C1967289346,302409.0,296572.98,M1761865949,0.0,0.0,0.0
11,PAYMENT,44247.9,C995536151,0.0,0.0,M1938769615,0.0,0.0,0.0
15,PAYMENT,18563.99,C1931260718,0.0,0.0,M1799615054,0.0,0.0,0.0
12,CASH_OUT,155456.59,C608280530,0.0,0.0,C732929122,5887203.8,6042660.39,0.0
12,TRANSFER,748789.7,C575752591,1510476.09,761686.39,C2046339813,0.0,748789.7,0.0
11,PAYMENT,42481.36,C361956270,98335.27,55853.91,M2106317585,0.0,0.0,0.0
14,CASH_OUT,75798.53,C611577760,160397.0,84598.47,C249901200,0.0,75798.53,0.0
11,TRANSFER,132959.33,C817685061,0.0,0.0,C1961775753,252450.32,385409.66,0.0
10,CASH_IN,2265.64,C644773760,2927702.76,2929968.4,C1814731651,101065.3,98799.66,0.0
11,CASH_IN,95740.7,C1221965550,0.0,95740.7,C931482420,1421177.56,1325436.85,0.0
9,PAYMENT,1258.25,C1854005199,75332.68,74074.43,M712158644,0.0,0.0,0.0
11,CASH_IN,334632.12,C1544163237,46241.0,380873.12,C827465008,787058.67,1191881.4,0.0
10,PAYMENT,8017.0,C1686559226,1860995.02,1852978.03,M1406480135,0.0,0.0,0.0
11,CASH_OUT,89410.2,C2049336274,0.0,0.0,C1308143592,124081.38,261756.18,0.0
8,CASH_IN,22832.26,C1503999273,5002297.04,5025129.3,C618155294,425875.2,516729.48,0.0
8,CASH_IN,298654.12,C1679455366,36397.0,335051.12,C1239681028,49428.0,0.0,0.0
1,TRANSFER,539430.95,C566891420,0.0,0.0,C1750905143,595549.33,424250.45,0.0
14,TRANSFER,234267.46,C348934970,50225.0,0.0,C1250985335,10126.0,58243.79,0.0
9,PAYMENT,32013.56,C1704337763,201983.0,169969.44,M1372529436,0.0,0.0,0.0
7,CASH_IN,71253.36,C1040993065,2177425.4,2248678.76,C1949485879,171805.0,0.0,0.0
9,CASH_OUT,667569.02,C383903239,0.0,0.0,C193864812,2290905.05,4855809.4,0.0
15,CASH_OUT,22780.61,C997121133,0.0,0.0,C193169235,307374.59,330155.2,0.0
15,CASH_OUT,583918.42,C1300705071,9139.0,0.0,C1485360262,1190258.45,1774176.87,0.0
9,CASH_IN,19966.2,C1423566935,1536112.81,1556079.01,C1306445677,20020.0,28272.37,0.0
1,TRANSFER,200774.62,C913746983,23849.03,0.0,C1810132623,255089.02,97128.19,0.0
15,CASH_OUT,237951.37,C1527481035,0.0,0.0,C1833904548,2071783.7,2657815.03,0.0
13,CASH_IN,148101.62,C1054778965,1803.0,149904.62,C168250612,7720.0,0.0,0.0
8,CASH_OUT,279061.09,C1482059941,0.0,0.0,C115885991,2536639.55,4215505.1,0.0
9,CASH_IN,288093.56,C328014675,26381.0,314474.56,C1001107566,8526.0,0.0,0.0
14,PAYMENT,6072.14,C1146020951,0.0,0.0,M1258063041,0.0,0.0,0.0
10,CASH_IN,287127.97,C587042796,815591.23,1102719.2,C733858703,7965470.49,7567818.15,0.0
12,PAYMENT,14050.97,C531268876,51215.0,37164.03,M1029381461,0.0,0.0,0.0
10,CASH_IN,218385.52,C64639015,51345.42,269730.94,C542220524,286535.47,0.0,0.0
12,CASH_OUT,308796.49,C1652257355,0.0,0.0,C364592569,420668.45,729464.95,0.0
8,PAYMENT,67.77,C834381938,20873.0,20805.23,M1468007826,0.0,0.0,0.0
13,PAYMENT,20715.42,C2011215486,16485.0,0.0,M1714596568,0.0,0.0,0.0
13,TRANSFER,390222.86,C498332812,0.0,0.0,C2024546622,1955004.35,2345227.21,0.0
8,PAYMENT,11771.93,C1151218300,0.0,0.0,M455898474,0.0,0.0,0.0
13,CASH_IN,223478.3,C584436316,3838090.88,4061569.18,C1692434834,4549799.76,4326321.46,0.0
11,CASH_OUT,67171.56,C1477599676,745.0,0.0,C720759478,9893799.41,9870014.9,0.0
12,TRANSFER,509544.3,C1964943713,21991.0,0.0,C1164770643,50336.0,366607.14,0.0
14,PAYMENT,14602.33,C340865925,0.0,0.0,M2035609007,0.0,0.0,0.0
14,TRANSFER,389332.61,C1938568118,598378.18,209045.57,C438779799,617648.18,1961158.68,0.0
14,PAYMENT,10437.13,C618612876,30672.33,20235.19,M837726015,0.0,0.0,0.0
9,CASH_OUT,254580.55,C2143000537,31399.0,0.0,C16948473,0.0,8560.79,0.0
9,PAYMENT,3488.15,C449193361,0.0,0.0,M396272652,0.0,0.0,0.0
10,TRANSFER,331731.82,C156668562,1891.0,0.0,C416774658,0.0,331731.82,0.0
13,PAYMENT,11995.18,C970494669,39850.0,27854.82,M1130074080,0.0,0.0,0.0
14,CASH_IN,257386.84,C1231192154,1244410.87,1501797.71,C515561465,320580.5,63193.66,0.0
13,PAYMENT,14584.37,C96390572,38644.0,24059.63,M1174032375,0.0,0.0,0.0
11,CASH_OUT,391173.68,C58419666,11186.0,0.0,C257329162,6095703.54,6486877.22,0.0
11,CASH_OUT,196162.88,C1993807269,5692.0,0.0,C1261983139,1146085.01,1317965.37,0.0
11,CASH_OUT,275206.6,C1900230537,0.0,0.0,C1627625940,351820.74,627027.34,0.0
14,TRANSFER,690256.76,C784126299,45633.34,0.0,C978740207,11511804.07,12202060.83,0.0
9,PAYMENT,8929.6,C57360797,0.0,0.0,M1001946624,0.0,0.0,0.0
9,PAYMENT,3404.77,C1845938291,145579.0,142174.23,M407959054,0.0,0.0,0.0
10,PAYMENT,3074.91,C1669654675,11113.0,8038.09,M1830301511,0.0,0.0,0.0
11,CASH_OUT,170312.55,C1495638516,0.0,0.0,C575690148,928568.9,1137358.17,0.0
10,TRANSFER,1143615.89,C1484374307,67582.9,0.0,C1909592204,2535043.27,3678659.15,0.0
9,TRANSFER,179239.96,C1452594164,397916.4,218676.44,C1010765614,389943.67,569183.63,0.0
14,CASH_OUT,8961.61,C94493246,0.0,0.0,C1049795740,3178037.91,5229851.15,0.0
9,CASH_IN,7103.1,C656918935,7038910.29,7046013.39,C822258436,79879.46,72776.36,0.0
11,CASH_IN,58345.95,C2115524375,4380122.68,4438468.63,C269065934,473493.26,256645.91,0.0
14,CASH_OUT,235395.24,C1345667215,3543.0,0.0,C1590548706,21745.0,699015.86,0.0
11,CASH_OUT,135589.56,C1877937339,0.0,0.0,C276448939,517260.58,841076.27,0.0
14,PAYMENT,17544.31,C1263115170,1496226.51,1478682.2,M1528556254,0.0,0.0,0.0
14,PAYMENT,10739.88,C1949357923,30541.0,19801.12,M1957810043,0.0,0.0,0.0
15,CASH_OUT,304228.39,C828104988,112432.75,0.0,C1058264235,694017.78,1037086.39,0.0
10,CASH_OUT,10438.8,C490393313,506.0,0.0,C1144681729,51306.0,61744.8,0.0
15,PAYMENT,1592.39,C30667784,510503.32,508910.92,M2082758323,0.0,0.0,0.0
14,CASH_IN,285897.82,C928417731,2052.0,287949.82,C1797449963,2147371.07,1760501.69,0.0
12,PAYMENT,1536.97,C1990166742,52566.0,51029.03,M491244713,0.0,0.0,0.0
8,CASH_OUT,410550.79,C1459042819,0.0,0.0,C691586697,757319.6,1314539.3,0.0
9,CASH_IN,335118.99,C675672777,42106.0,377224.99,C2061354468,177255.53,0.0,0.0
10,PAYMENT,3035.39,C910081378,11453.0,8417.61,M1133059196,0.0,0.0,0.0
15,CASH_OUT,204056.98,C1646537743,0.0,0.0,C586663235,522853.87,1240968.06,0.0
14,CASH_OUT,273471.28,C1839634101,268.0,0.0,C1657468524,282422.28,555893.57,0.0
8,CASH_OUT,57683.91,C1301752973,0.0,0.0,C2065199032,568235.26,349087.32,0.0
14,CASH_IN,211180.81,C128569766,32173.0,243353.81,C1037860187,183712.18,0.0,0.0
10,PAYMENT,4868.67,C1491957361,60242.0,55373.33,M1694545080,0.0,0.0,0.0
11,PAYMENT,21055.95,C1756403306,4533.0,0.0,M1266296160,0.0,0.0,0.0
14,PAYMENT,14412.37,C782889113,0.0,0.0,M343557850,0.0,0.0,0.0
9,PAYMENT,15477.48,C812760195,142410.92,126933.44,M2087442273,0.0,0.0,0.0
13,CASH_IN,185867.95,C1696822691,51898.0,237765.95,C2011886624,2334465.66,1855287.91,0.0
14,CASH_OUT,268962.23,C1800675708,0.0,0.0,C1876995944,342607.38,752062.63,0.0
10,PAYMENT,28214.61,C221992215,600051.73,571837.12,M635365186,0.0,0.0,0.0
15,CASH_IN,240468.25,C1928309751,9968.0,250436.25,C1430463714,3489412.64,3248944.39,0.0
14,PAYMENT,9674.65,C2009957826,87666.0,77991.35,M1217533718,0.0,0.0,0.0
14,CASH_OUT,47739.79,C840770515,0.0,0.0,C202015251,763165.78,810905.57,0.0
12,CASH_IN,80799.96,C1203818151,3488096.18,3568896.15,C1079491260,1457123.3,1282323.53,0.0
15,CASH_IN,186918.42,C1331298524,13718.83,200637.25,C1774318025,1066279.15,879360.73,0.0
8,CASH_IN,118974.89,C705945850,4700044.29,4819019.19,C669419693,2013977.38,4692432.3,0.0
10,CASH_OUT,4930.55,C1191973352,0.0,0.0,C1476794077,78435.15,64969.02,0.0
8,PAYMENT,14312.04,C62572931,0.0,0.0,M1133988396,0.0,0.0,0.0
14,PAYMENT,17821.67,C843061126,0.0,0.0,M618089859,0.0,0.0,0.0
9,CASH_OUT,131873.18,C1828025188,0.0,0.0,C1554622120,4191432.06,7634511.76,0.0
11,CASH_OUT,185574.38,C135921617,24963.0,0.0,C594423463,9535.0,195109.38,0.0
15,CASH_IN,149740.37,C462113016,919.0,150659.37,C602948520,278318.03,128577.66,0.0
8,PAYMENT,13413.83,C1831292904,230277.0,216863.17,M2056117405,0.0,0.0,0.0
